date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,index_flag,issuer,div_convention,exercise_style,am_set_flag
01/09/2022,16/09/2022,P,86250,0,0.01,0,580,0.950066,-0.000589,0.000068,0.066237,-0.76378,134299630,4,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/09/2022,P,87500,0,0.01,0,2952,0.928741,-0.000602,0.000071,0.067628,-0.762025,134317196,4,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/09/2022,P,90000,0,0.01,0,7711,0.886953,-0.00063,0.000078,0.070552,-0.758403,134317197,4,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/09/2022,P,92500,0,0.01,0,1481,0.846256,-0.000659,0.000085,0.073639,-0.754626,134317198,4,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/09/2022,P,95000,0,0.01,56,11448,0.806585,-0.000691,0.000093,0.076917,-0.750684,134317199,4,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/09/2022,P,97500,0,0.01,0,3807,0.767882,-0.000724,0.000102,0.080421,-0.746571,134317200,4,0,100,0,,,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,100000,58.05,58.3,15,1,0.769863,0.994174,0.000556,0.64304,-6.666778,148805782,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,105000,53.15,53.35,0,1,0.767464,0.988417,0.001019,1.175978,-10.1495,148805783,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,110000,48.15,48.35,1,15,0.683524,0.987787,0.001198,1.231398,-9.770818,148805784,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,115000,43.2,43.4,0,3,0.637339,0.982882,0.001718,1.645759,-11.601,148805785,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,120000,38.25,38.4,26,66,0.572006,0.979278,0.002252,1.933423,-12.20165,148805786,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,125000,33.3,33.5,5,6,0.526887,0.970372,0.003299,2.613848,-14.5242,148805787,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,130000,28.4,28.55,35,16,0.473624,0.959689,0.004724,3.367617,-16.40523,148805788,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,135000,23.6,23.75,5,38,0.44187,0.935302,0.007376,4.903956,-21.17481,148805789,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,140000,18.9,19.05,40,166,0.407578,0.898242,0.011247,6.887902,-26.48705,148762470,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,141000,17.95,18.1,11,21,0.396855,0.890698,0.012164,7.24827,-27.07278,148877707,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,142000,17.05,17.2,36,44,0.392061,0.879143,0.013225,7.79295,-28.50919,148877708,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,143000,16.15,16.3,60,33,0.385981,0.86727,0.014338,8.325456,-29.77221,148877709,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,144000,15.25,15.4,1,128,0.378761,0.854983,0.015518,8.837151,-30.87032,148762471,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,145000,14.4,14.55,23,361,0.375815,0.839063,0.016758,9.470034,-32.58079,148762472,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,146000,13.55,13.7,125,69,0.371272,0.822823,0.018042,10.08007,-34.035,148762473,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,147000,12.7,12.85,1,54,0.365309,0.806116,0.019391,10.64982,-35.24554,148762474,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,148000,11.9,12,195,257,0.360283,0.787524,0.020767,11.24379,-36.53738,148762475,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,149000,11.1,11.2,3,66,0.355902,0.767173,0.022147,11.85693,-37.84385,148762476,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,150000,10.3,10.4,698,546,0.349949,0.746226,0.023597,12.41995,-38.8322,148762477,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,152500,8.45,8.55,46,381,0.33966,0.685095,0.026957,13.7761,-41.3774,148762478,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,155000,6.7,6.8,386,921,0.325712,0.616345,0.030223,14.80956,-42.34335,148762479,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,157500,5.2,5.3,800,1024,0.316794,0.538399,0.032311,15.40073,-42.51818,148762480,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,160000,3.85,3.95,646,2088,0.304827,0.454956,0.033523,15.37175,-40.6188,148762481,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,162500,2.79,2.81,1919,1776,0.295402,0.369659,0.032939,14.63562,-37.29692,148762482,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,165000,1.91,1.94,1236,2054,0.28686,0.287215,0.030626,13.21546,-32.56409,148762483,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,167500,1.27,1.29,1096,2354,0.280685,0.213713,0.026747,11.29676,-27.12871,148762484,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,170000,0.82,0.84,1402,3882,0.276941,0.153097,0.022009,9.166951,-21.66318,148762485,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,172500,0.52,0.54,534,2585,0.275363,0.106471,0.017203,7.126315,-16.69508,148762486,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,175000,0.33,0.35,841,5781,0.276346,0.073097,0.012958,5.381751,-12.63522,148762487,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,177500,0.21,0.23,1241,4215,0.279017,0.049909,0.009523,3.997951,-9.446994,148762488,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,180000,0.14,0.15,365,4374,0.283243,0.034263,0.006918,2.950136,-7.060281,148762489,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,182500,0.1,0.11,204,1623,0.291889,0.025117,0.005188,2.274625,-5.614139,148762490,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,185000,0.07,0.08,443,1864,0.299414,0.018208,0.003854,1.735062,-4.382461,148762491,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,187500,0.05,0.06,140,969,0.307597,0.013465,0.002896,1.342899,-3.471807,148762492,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,190000,0.04,0.05,50,4735,0.319647,0.010863,0.002314,1.110994,-2.992685,148762493,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,192500,0.03,0.04,5,386,0.328973,0.008434,0.001802,0.892109,-2.466428,148762494,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,195000,0.03,0.04,1,563,0.34771,0.00803,0.001633,0.855141,-2.494832,148762495,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,197500,0.02,0.03,101,224,0.352404,0.00584,0.001216,0.644569,-1.907426,148762496,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,200000,0.02,0.03,53,1875,0.369893,0.005593,0.001115,0.620616,-1.925652,148762497,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,205000,0.01,0.02,0,490,0.383333,0.003393,0.000689,0.396391,-1.275759,148762498,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,210000,0.01,0.02,1,194,0.414866,0.003161,0.000597,0.371812,-1.294494,148762499,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,215000,0.01,0.02,19,462,0.445387,0.002967,0.000525,0.351385,-1.311577,148762500,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,220000,0,0.01,0,86,0.431525,0.001106,0.000221,0.143447,-0.51764,148762501,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,225000,0,0.01,0,3,0.458089,0.001048,0.000198,0.13633,-0.52281,148762502,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,230000,0,0.01,0,0,0.483914,0.000997,0.000179,0.130118,-0.527628,148762503,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,235000,0,0.01,0,204,0.509043,0.000953,0.000163,0.124675,-0.532134,148762504,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,240000,0,0.01,0,995,0.533517,0.000914,0.00015,0.119882,-0.536365,148805790,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,245000,0,0.01,0,11,0.557372,0.000879,0.000139,0.11563,-0.540352,148805791,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,250000,0,0.01,0,7,0.580641,0.000847,0.000129,0.111828,-0.544122,148805792,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,70000,88.05,88.25,86,56,1.356025,0.995562,0.000248,0.505548,-7.470776,148805793,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,75000,83.05,83.25,102,30,1.234157,0.995552,0.000273,0.506916,-7.099849,148805794,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,80000,78.1,78.25,12,29,1.164258,0.99429,0.000361,0.631262,-8.147673,148805795,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,85000,73.1,73.3,30,9,1.092588,0.992882,0.000468,0.76947,-9.127457,148805796,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,90000,68.1,68.3,2,6,0.990992,0.992682,0.000528,0.788355,-8.764108,148805797,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,C,95000,63.1,63.3,4,0,0.895023,0.992493,0.000598,0.806184,-8.398692,148805798,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,100000,0.01,0.02,64,140,0.664881,-0.00191,0.000236,0.235799,-1.29481,148805799,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,105000,0.02,0.03,90,70,0.630775,-0.003211,0.000398,0.378735,-1.963612,148805800,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,110000,0.03,0.04,48,140,0.586124,-0.004685,0.000601,0.530884,-2.557624,148805801,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,115000,0.05,0.06,7,257,0.549639,-0.007509,0.000974,0.804296,-3.640569,148805802,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,120000,0.09,0.1,716,471,0.520286,-0.012934,0.001654,1.293939,-5.531797,148805803,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,125000,0.14,0.15,530,662,0.482277,-0.020232,0.002618,1.89314,-7.510497,148805804,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,130000,0.23,0.24,352,2242,0.448628,-0.033054,0.004242,2.85956,-10.51122,148805805,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,135000,0.39,0.4,641,946,0.417976,-0.055188,0.006889,4.322718,-14.77994,148805806,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,140000,0.68,0.69,942,2448,0.390648,-0.093159,0.011008,6.464068,-20.55889,148762505,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,141000,0.76,0.78,95,594,0.386079,-0.10368,0.012046,6.977618,-21.95803,148877710,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,142000,0.85,0.87,27,693,0.380921,-0.114861,0.013143,7.513798,-23.30117,148877711,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,143000,0.95,0.97,96,602,0.375753,-0.127102,0.014309,8.081846,-24.6607,148877712,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,144000,1.06,1.08,131,988,0.370455,-0.140418,0.015543,8.647789,-26.01025,148762506,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,145000,1.19,1.21,409,1391,0.366055,-0.155477,0.016841,9.251701,-27.48774,148762507,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,146000,1.32,1.35,155,733,0.360725,-0.171268,0.0182,9.862891,-28.81105,148762508,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,147000,1.48,1.5,145,441,0.355935,-0.188758,0.019608,10.4796,-30.18153,148762509,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,148000,1.65,1.68,312,393,0.351524,-0.207872,0.021049,11.09524,-31.55719,148762510,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,149000,1.84,1.87,436,589,0.346845,-0.228291,0.022522,11.72286,-32.82204,148762511,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,150000,2.06,2.08,2450,2033,0.342603,-0.250483,0.02399,12.33645,-34.05362,148762512,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,152500,2.67,2.7,331,1888,0.330634,-0.311974,0.027664,13.71823,-36.38525,148762513,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,155000,3.45,3.5,3175,3367,0.320109,-0.383523,0.030877,14.80211,-37.81653,148762514,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,157500,4.4,4.45,550,1856,0.308144,-0.46323,0.033433,15.39779,-37.59832,148762515,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,160000,5.55,5.65,946,2493,0.297665,-0.549394,0.0346,15.33363,-35.85765,148762516,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,162500,6.95,7.05,207,2760,0.287573,-0.638026,0.034088,14.51842,-32.38146,148762517,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,165000,8.6,8.7,5416,7704,0.279497,-0.7232,0.031614,12.95937,-27.63306,148762518,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,167500,10.45,10.55,116,2183,0.270509,-0.802027,0.027637,10.7548,-21.68237,148762519,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,170000,12.5,12.65,171,3040,0.265249,-0.866235,0.022574,8.273779,-15.95112,148762520,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,172500,14.7,14.85,245,831,0.256165,-0.92137,0.017189,5.576514,-9.926408,148762521,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,175000,17.05,17.2,179,1572,0.252156,-0.958516,0.012384,3.293111,-5.465342,148762522,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,177500,19.45,19.6,97,317,,,,,,148762523,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,180000,21.9,22.05,3,314,,,,,,148762524,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,182500,24.35,24.5,3,168,,,,,,148762525,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,185000,26.85,27.05,0,147,,,,,,148762526,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,187500,29.35,29.55,0,9,,,,,,148762527,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,190000,31.85,32,0,6,,,,,,148762528,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,192500,34.35,34.5,0,19,,,,,,148762529,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,195000,36.85,37,0,0,,,,,,148762530,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,197500,39.35,39.5,0,0,,,,,,148762531,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,200000,41.85,42.05,1,1,,,,,,148762532,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,205000,46.85,47.05,0,0,,,,,,148762533,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,210000,51.85,52.05,0,0,,,,,,148762534,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,215000,56.85,57.05,0,0,,,,,,148762535,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,220000,61.85,62.05,0,0,,,,,,148762536,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,225000,66.85,67.05,0,0,,,,,,148762537,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,230000,71.85,72.05,0,0,,,,,,148762538,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,235000,76.85,77.05,0,0,,,,,,148762539,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,240000,81.85,82.05,0,0,,,,,,148805807,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,245000,86.85,87.05,0,0,,,,,,148805808,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,250000,91.85,92.05,0,0,,,,,,148805809,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,70000,0,0.01,0,0,1.039767,-0.000446,0.00004,0.061856,-0.533576,148805810,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,75000,0,0.01,0,0,0.955717,-0.000485,0.000047,0.066867,-0.529782,148805811,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,80000,0,0.01,0,0,0.877008,-0.000528,0.000055,0.072395,-0.525646,148805812,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,85000,0,0.01,0,0,0.802956,-0.000576,0.000065,0.078536,-0.52114,148805813,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,90000,0,0.01,0,51,0.732988,-0.000629,0.000077,0.08538,-0.516239,148805814,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,23/09/2022,P,95000,0,0.01,51,221,0.666626,-0.00069,0.000093,0.093097,-0.510906,148805815,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,100000,58.15,58.4,0,103,0.723397,0.990742,0.000775,1.113313,-7.629748,149302579,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,105000,53.25,53.4,0,27,0.683557,0.98704,0.001098,1.489636,-9.0891,149302580,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,110000,48.25,48.45,3,7,0.623346,0.984606,0.001397,1.72778,-9.578097,149302581,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,115000,43.3,43.5,1,19,0.575721,0.979841,0.001904,2.168731,-10.78876,149302582,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,120000,38.35,38.55,1,6,0.524604,0.974244,0.002568,2.673996,-11.83909,149302583,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,125000,33.45,33.65,0,1,0.485692,0.963542,0.003697,3.561379,-13.98758,149302584,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,130000,28.65,28.8,12,8,0.454874,0.945179,0.005482,4.938187,-17.30699,148922466,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,135000,23.85,24.05,6,29,0.419299,0.920074,0.00796,6.614639,-20.63704,148922467,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,140000,19.25,19.4,8,145,0.389062,0.879844,0.01156,8.912094,-24.96297,148877713,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,141000,18.35,18.5,5,9,0.383511,0.869444,0.012426,9.450328,-25.91438,148877714,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,142000,17.5,17.65,0,68,0.382067,0.855871,0.013344,10.10347,-27.38048,148877715,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,143000,16.6,16.75,1,44,0.374597,0.844839,0.014296,10.61292,-28.08457,148877716,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,144000,15.75,15.9,90,7,0.370849,0.830731,0.015282,11.24073,-29.24106,148877717,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,145000,14.9,15.05,13,67,0.365964,0.816289,0.016308,11.83445,-30.23187,148877718,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,146000,14.05,14.2,0,30,0.360055,0.801419,0.017386,12.40095,-31.06359,148877719,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,147000,13.25,13.4,12,109,0.357022,0.783846,0.018436,13.04254,-32.20969,148877720,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,148000,12.45,12.6,10,28,0.352705,0.765916,0.019523,13.65487,-33.13871,148877721,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,149000,11.65,11.8,36,55,0.347206,0.747484,0.020661,14.22175,-33.8572,148877722,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,150000,10.9,11.05,125,263,0.343981,0.726737,0.021714,14.80749,-34.7705,148877723,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,152500,9.1,9.2,28,506,0.333348,0.671212,0.024356,16.09558,-36.30131,149302585,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,155000,7.45,7.5,1390,1534,0.323461,0.608629,0.026659,17.10034,-37.11954,148877724,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,157500,5.9,6,986,588,0.313173,0.540111,0.028456,17.67436,-36.89571,148877725,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,160000,4.55,4.6,2909,2276,0.301665,0.466577,0.02959,17.69957,-35.40313,148877726,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,162500,3.4,3.5,1168,818,0.293865,0.391512,0.029348,17.09605,-33.14742,148877727,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,165000,2.49,2.51,1290,1338,0.285334,0.317091,0.028036,15.85824,-29.72196,148877728,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,167500,1.74,1.77,490,1089,0.278194,0.247686,0.025526,14.06624,-25.62412,148877729,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,170000,1.19,1.21,1931,4263,0.272841,0.1869,0.022113,11.95507,-21.2778,148877730,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,172500,0.8,0.82,1282,3462,0.269859,0.13742,0.018294,9.77115,-17.16758,148877731,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,175000,0.54,0.55,904,3652,0.269026,0.09931,0.014581,7.771306,-13.56209,148877732,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,177500,0.36,0.37,175,3786,0.269428,0.07073,0.011288,6.019316,-10.50532,148877733,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,180000,0.24,0.25,323,5818,0.270942,0.049984,0.008552,4.594927,-8.032236,148877734,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,182500,0.17,0.18,64,437,0.276088,0.0367,0.006539,3.583572,-6.36594,149302586,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,185000,0.11,0.12,270,3394,0.277381,0.025251,0.004776,2.623907,-4.685895,148877735,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,187500,0.09,0.1,42,170,0.288598,0.020588,0.003865,2.213531,-4.098842,149302587,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,190000,0.07,0.08,186,1536,0.297219,0.016244,0.003067,1.807922,-3.445531,148877736,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,192500,0.05,0.06,0,143,0.302417,0.012107,0.00234,1.404024,-2.718814,149302588,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,195000,0.04,0.05,7,4538,0.311495,0.009839,0.001897,1.169525,-2.335908,148877737,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,200000,0.03,0.04,62,1533,0.3339,0.007365,0.001373,0.910047,-1.938698,148877738,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,205000,0.02,0.03,1,348,0.351201,0.00518,0.000956,0.666694,-1.491093,148877739,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,210000,0.01,0.02,6,204,0.360752,0.003166,0.000599,0.427488,-0.984958,148877740,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,215000,0.01,0.02,133,93,0.387341,0.002971,0.000527,0.404015,-0.997729,148877741,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,220000,0.01,0.02,42,1882,0.413116,0.002805,0.000469,0.384016,-1.009496,148877742,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,225000,0,0.01,0,254,0.398458,0.001049,0.000199,0.156657,-0.397629,148877743,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,230000,0,0.01,0,171,0.420954,0.000999,0.00018,0.14952,-0.401234,148877744,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,235000,0,0.01,0,153,0.442844,0.000954,0.000164,0.143273,-0.404607,148877745,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,240000,0,0.01,0,4285,0.464163,0.000915,0.00015,0.137773,-0.407777,148877746,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,245000,0,0.01,0,0,0.484943,0.00088,0.000139,0.132893,-0.410766,149302589,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,250000,0,0.01,0,0,0.505212,0.000848,0.000129,0.128526,-0.413595,149302590,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,70000,88.1,88.3,0,0,1.203942,0.994989,0.000271,0.645456,-6.703721,149302591,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,75000,83.1,83.3,0,4,1.093586,0.995036,0.000296,0.640508,-6.348816,149302592,1,0,100,0,,w,0,APPLE INC,,A,
01/09/2022,30/09/2022,C,80000,78.05,78.3,0,17,0.944493,0.996506,0.00025,0.468295,-4.856929,149302593,1,0,100,0,,w,0,APPLE INC,,A,
